"Store","DayOfWeek","Date","Sales","Customers","Open","Promo","StateHoliday","SchoolHoliday"
274,1,"2015-05-04",4347,1135,1,1,"0",0
530,1,"2015-05-04",5939,909,1,1,"0",0
732,1,"2015-05-04",7819,790,1,1,"0",0
909,1,"2015-05-04",14575,1284,1,1,"0",0
183,7,"2015-05-03",0,0,0,0,"0",0
192,7,"2015-05-03",0,0,0,0,"0",0
274,7,"2015-05-03",7460,1473,1,0,"0",0
530,7,"2015-05-03",3685,618,1,0,"0",0
732,7,"2015-05-03",1917,220,1,0,"0",0
909,7,"2015-05-03",0,0,0,0,"0",0
183,6,"2015-05-02",4189,485,1,0,"0",0
192,6,"2015-05-02",18795,1280,1,0,"0",0
274,6,"2015-05-02",4113,912,1,0,"0",0
530,6,"2015-05-02",7426,1161,1,0,"0",0
732,6,"2015-05-02",8236,843,1,0,"0",0
909,6,"2015-05-02",12975,1161,1,0,"0",0
183,5,"2015-05-01",1295,163,1,1,"a",0
192,5,"2015-05-01",0,0,0,1,"a",0
274,5,"2015-05-01",9017,1657,1,1,"a",0
530,5,"2015-05-01",0,0,0,1,"a",0
732,5,"2015-05-01",0,0,0,1,"a",0
909,5,"2015-05-01",0,0,0,1,"a",0
183,4,"2015-04-30",6543,763,1,1,"0",0
192,4,"2015-04-30",16539,1118,1,1,"0",0
274,4,"2015-04-30",6153,1375,1,1,"0",0
530,4,"2015-04-30",5391,812,1,1,"0",0
732,4,"2015-04-30",6898,705,1,1,"0",0
909,4,"2015-04-30",18064,1483,1,1,"0",0
183,3,"2015-04-29",6028,743,1,1,"0",0
192,3,"2015-04-29",14608,985,1,1,"0",0
274,3,"2015-04-29",4302,1063,1,1,"0",0
530,3,"2015-04-29",4522,735,1,1,"0",0
732,3,"2015-04-29",5633,573,1,1,"0",0
909,3,"2015-04-29",15572,1312,1,1,"0",0
183,2,"2015-04-28",4382,538,1,1,"0",0
192,2,"2015-04-28",12727,800,1,1,"0",0
274,2,"2015-04-28",4205,1049,1,1,"0",0
530,2,"2015-04-28",4733,695,1,1,"0",0
732,2,"2015-04-28",5262,549,1,1,"0",0
909,2,"2015-04-28",11798,1028,1,1,"0",0
183,1,"2015-04-27",5897,758,1,1,"0",0
192,1,"2015-04-27",16041,1015,1,1,"0",0
274,1,"2015-04-27",4561,1071,1,1,"0",0
530,1,"2015-04-27",5102,765,1,1,"0",0
732,1,"2015-04-27",6098,661,1,1,"0",0
909,1,"2015-04-27",17440,1352,1,1,"0",0
183,7,"2015-04-26",0,0,0,0,"0",0
192,7,"2015-04-26",0,0,0,0,"0",0
274,7,"2015-04-26",6681,1469,1,0,"0",0
530,7,"2015-04-26",2581,456,1,0,"0",0
732,7,"2015-04-26",1480,207,1,0,"0",0
909,7,"2015-04-26",0,0,0,0,"0",0
183,6,"2015-04-25",3237,395,1,0,"0",0
192,6,"2015-04-25",15007,1057,1,0,"0",0
274,6,"2015-04-25",3890,907,1,0,"0",0
530,6,"2015-04-25",3909,630,1,0,"0",0
732,6,"2015-04-25",4950,544,1,0,"0",0
909,6,"2015-04-25",8526,850,1,0,"0",0
183,5,"2015-04-24",4399,602,1,0,"0",0
192,5,"2015-04-24",10318,775,1,0,"0",0
274,5,"2015-04-24",4274,1155,1,0,"0",0
530,5,"2015-04-24",3473,571,1,0,"0",0
732,5,"2015-04-24",4187,484,1,0,"0",0
909,5,"2015-04-24",8737,962,1,0,"0",0
183,4,"2015-04-23",4682,631,1,0,"0",0
192,4,"2015-04-23",9879,729,1,0,"0",0
274,4,"2015-04-23",3272,881,1,0,"0",0
530,4,"2015-04-23",3944,625,1,0,"0",0
732,4,"2015-04-23",4290,501,1,0,"0",0
909,4,"2015-04-23",8995,940,1,0,"0",0
183,3,"2015-04-22",4721,608,1,0,"0",0
192,3,"2015-04-22",9432,699,1,0,"0",0
274,3,"2015-04-22",3227,857,1,0,"0",0
530,3,"2015-04-22",3528,590,1,0,"0",0
732,3,"2015-04-22",4313,514,1,0,"0",0
909,3,"2015-04-22",8713,905,1,0,"0",0
183,2,"2015-04-21",4638,603,1,0,"0",0
192,2,"2015-04-21",9073,689,1,0,"0",0
274,2,"2015-04-21",3543,954,1,0,"0",0
530,2,"2015-04-21",3788,648,1,0,"0",0
732,2,"2015-04-21",3606,464,1,0,"0",0
909,2,"2015-04-21",8393,932,1,0,"0",0
183,1,"2015-04-20",5763,764,1,0,"0",0
192,1,"2015-04-20",9354,732,1,0,"0",0
274,1,"2015-04-20",3775,1008,1,0,"0",0
530,1,"2015-04-20",3297,575,1,0,"0",0
732,1,"2015-04-20",5122,541,1,0,"0",0
909,1,"2015-04-20",9613,1038,1,0,"0",0
183,7,"2015-04-19",0,0,0,0,"0",0
192,7,"2015-04-19",0,0,0,0,"0",0
274,7,"2015-04-19",7375,1588,1,0,"0",0
530,7,"2015-04-19",3281,571,1,0,"0",0
732,7,"2015-04-19",1627,197,1,0,"0",0
909,7,"2015-04-19",0,0,0,0,"0",0
183,6,"2015-04-18",3313,441,1,0,"0",0
192,6,"2015-04-18",16114,1124,1,0,"0",0
274,6,"2015-04-18",3702,865,1,0,"0",0
530,6,"2015-04-18",4474,736,1,0,"0",0
732,6,"2015-04-18",4484,509,1,0,"0",0
909,6,"2015-04-18",9853,995,1,0,"0",0
183,5,"2015-04-17",4191,497,1,1,"0",0
192,5,"2015-04-17",14090,867,1,1,"0",0
274,5,"2015-04-17",4429,1173,1,1,"0",0
530,5,"2015-04-17",4007,633,1,1,"0",1
732,5,"2015-04-17",5004,574,1,1,"0",1
909,5,"2015-04-17",11158,903,1,1,"0",0
183,4,"2015-04-16",5251,684,1,1,"0",0
192,4,"2015-04-16",12196,780,1,1,"0",0
274,4,"2015-04-16",4190,1073,1,1,"0",0
530,4,"2015-04-16",4120,630,1,1,"0",1
732,4,"2015-04-16",4981,583,1,1,"0",1
909,4,"2015-04-16",11592,1053,1,1,"0",0
183,3,"2015-04-15",5621,652,1,1,"0",0
192,3,"2015-04-15",12203,793,1,1,"0",0
274,3,"2015-04-15",3475,1001,1,1,"0",0
530,3,"2015-04-15",4302,708,1,1,"0",1
732,3,"2015-04-15",5401,555,1,1,"0",1
909,3,"2015-04-15",11102,1027,1,1,"0",0
183,2,"2015-04-14",5239,656,1,1,"0",0
192,2,"2015-04-14",13485,838,1,1,"0",0
274,2,"2015-04-14",4180,986,1,1,"0",0
530,2,"2015-04-14",4533,626,1,1,"0",1
732,2,"2015-04-14",5879,603,1,1,"0",1
909,2,"2015-04-14",12381,1151,1,1,"0",0
183,1,"2015-04-13",6521,771,1,1,"0",0
192,1,"2015-04-13",16384,1062,1,1,"0",0
274,1,"2015-04-13",4205,996,1,1,"0",0
530,1,"2015-04-13",5533,749,1,1,"0",1
732,1,"2015-04-13",6888,709,1,1,"0",1
909,1,"2015-04-13",15268,1305,1,1,"0",0
183,7,"2015-04-12",0,0,0,0,"0",0
192,7,"2015-04-12",0,0,0,0,"0",0
274,7,"2015-04-12",6703,1466,1,0,"0",0
530,7,"2015-04-12",3536,621,1,0,"0",0
732,7,"2015-04-12",2168,245,1,0,"0",0
909,7,"2015-04-12",0,0,0,0,"0",0
183,6,"2015-04-11",2679,376,1,0,"0",0
192,6,"2015-04-11",15267,1067,1,0,"0",0
274,6,"2015-04-11",3431,851,1,0,"0",0
530,6,"2015-04-11",4536,735,1,0,"0",0
732,6,"2015-04-11",5021,574,1,0,"0",0
909,6,"2015-04-11",9332,922,1,0,"0",0
183,5,"2015-04-10",5156,639,1,0,"0",1
192,5,"2015-04-10",10801,770,1,0,"0",1
274,5,"2015-04-10",3616,1000,1,0,"0",1
530,5,"2015-04-10",5171,940,1,0,"0",1
732,5,"2015-04-10",6098,702,1,0,"0",1
909,5,"2015-04-10",9434,932,1,0,"0",1
183,4,"2015-04-09",5490,688,1,0,"0",1
192,4,"2015-04-09",9253,718,1,0,"0",1
274,4,"2015-04-09",2932,839,1,0,"0",1
530,4,"2015-04-09",5387,859,1,0,"0",1
732,4,"2015-04-09",6501,765,1,0,"0",1
909,4,"2015-04-09",8822,946,1,0,"0",1
183,3,"2015-04-08",5438,709,1,0,"0",1
192,3,"2015-04-08",10002,724,1,0,"0",1
274,3,"2015-04-08",2928,849,1,0,"0",1
530,3,"2015-04-08",5615,918,1,0,"0",1
732,3,"2015-04-08",5870,700,1,0,"0",1
909,3,"2015-04-08",8518,952,1,0,"0",1
183,2,"2015-04-07",6897,877,1,0,"0",1
192,2,"2015-04-07",11325,877,1,0,"0",1
274,2,"2015-04-07",3467,937,1,0,"0",1
530,2,"2015-04-07",6723,1062,1,0,"0",1
732,2,"2015-04-07",8669,968,1,0,"0",1
909,2,"2015-04-07",10610,1104,1,0,"0",1
183,1,"2015-04-06",0,0,0,0,"b",1
192,1,"2015-04-06",0,0,0,0,"b",1
274,1,"2015-04-06",8820,1805,1,0,"b",1
530,1,"2015-04-06",6073,1062,1,0,"b",1
732,1,"2015-04-06",3531,410,1,0,"b",1
909,1,"2015-04-06",0,0,0,0,"b",1
183,7,"2015-04-05",0,0,0,0,"0",0
192,7,"2015-04-05",0,0,0,0,"0",0
274,7,"2015-04-05",7141,1290,1,0,"0",1
530,7,"2015-04-05",4924,838,1,0,"0",0
732,7,"2015-04-05",1295,196,1,0,"0",0
909,7,"2015-04-05",0,0,0,0,"0",0
183,6,"2015-04-04",4854,537,1,0,"0",0
192,6,"2015-04-04",16624,1202,1,0,"0",0
274,6,"2015-04-04",4086,975,1,0,"0",1
530,6,"2015-04-04",12476,1820,1,0,"0",0
732,6,"2015-04-04",12016,1234,1,0,"0",0
909,6,"2015-04-04",12646,1178,1,0,"0",0
183,5,"2015-04-03",0,0,0,1,"b",1
192,5,"2015-04-03",0,0,0,1,"b",1
274,5,"2015-04-03",9264,1686,1,1,"b",1
530,5,"2015-04-03",0,0,0,1,"b",1
732,5,"2015-04-03",0,0,0,1,"b",1
909,5,"2015-04-03",0,0,0,1,"b",1
183,4,"2015-04-02",4734,584,1,1,"0",1
192,4,"2015-04-02",16370,1089,1,1,"0",1
274,4,"2015-04-02",5702,1146,1,1,"0",1
530,4,"2015-04-02",7193,1046,1,1,"0",1
732,4,"2015-04-02",9443,916,1,1,"0",1
909,4,"2015-04-02",14361,1202,1,1,"0",1
183,3,"2015-04-01",6226,722,1,1,"0",1
192,3,"2015-04-01",16587,1006,1,1,"0",1
274,3,"2015-04-01",4493,996,1,1,"0",1
530,3,"2015-04-01",6419,899,1,1,"0",1
732,3,"2015-04-01",7813,796,1,1,"0",1
909,3,"2015-04-01",15267,1247,1,1,"0",1
183,2,"2015-03-31",5714,568,1,1,"0",1
192,2,"2015-03-31",15719,877,1,1,"0",1
274,2,"2015-03-31",4644,973,1,1,"0",1
530,2,"2015-03-31",5291,676,1,1,"0",0
732,2,"2015-03-31",7437,700,1,1,"0",0
909,2,"2015-03-31",14813,1119,1,1,"0",1
183,1,"2015-03-30",5516,681,1,1,"0",1
192,1,"2015-03-30",19392,1106,1,1,"0",1
274,1,"2015-03-30",4458,992,1,1,"0",1
530,1,"2015-03-30",6562,843,1,1,"0",0
732,1,"2015-03-30",8969,850,1,1,"0",0
909,1,"2015-03-30",17146,1248,1,1,"0",1
183,7,"2015-03-29",0,0,0,0,"0",0
192,7,"2015-03-29",0,0,0,0,"0",0
274,7,"2015-03-29",6189,1305,1,0,"0",0
530,7,"2015-03-29",3408,487,1,0,"0",0
732,7,"2015-03-29",2164,239,1,0,"0",0
909,7,"2015-03-29",0,0,0,0,"0",0
183,6,"2015-03-28",3476,444,1,0,"0",0
192,6,"2015-03-28",15705,1092,1,0,"0",0
274,6,"2015-03-28",4080,937,1,0,"0",0
530,6,"2015-03-28",5092,759,1,0,"0",0
732,6,"2015-03-28",5296,583,1,0,"0",0
909,6,"2015-03-28",8912,895,1,0,"0",0
183,5,"2015-03-27",4427,605,1,0,"0",0
192,5,"2015-03-27",12780,851,1,0,"0",0
274,5,"2015-03-27",4371,1129,1,0,"0",0
530,5,"2015-03-27",3584,577,1,0,"0",0
732,5,"2015-03-27",5342,581,1,0,"0",0
909,5,"2015-03-27",9156,897,1,0,"0",0
183,4,"2015-03-26",4242,535,1,0,"0",0
192,4,"2015-03-26",10493,729,1,0,"0",0
274,4,"2015-03-26",3749,979,1,0,"0",0
530,4,"2015-03-26",3277,535,1,0,"0",0
732,4,"2015-03-26",4868,561,1,0,"0",0
909,4,"2015-03-26",7762,841,1,0,"0",0
183,3,"2015-03-25",4644,603,1,0,"0",0
192,3,"2015-03-25",10045,712,1,0,"0",0
274,3,"2015-03-25",3275,921,1,0,"0",0
530,3,"2015-03-25",3021,501,1,0,"0",0
732,3,"2015-03-25",4446,521,1,0,"0",0
909,3,"2015-03-25",8051,917,1,0,"0",0
183,2,"2015-03-24",4107,611,1,0,"0",0
192,2,"2015-03-24",10031,702,1,0,"0",0
274,2,"2015-03-24",3314,892,1,0,"0",0
530,2,"2015-03-24",3022,501,1,0,"0",0
732,2,"2015-03-24",3836,496,1,0,"0",0
909,2,"2015-03-24",8096,866,1,0,"0",0
183,1,"2015-03-23",5221,710,1,0,"0",0
192,1,"2015-03-23",9874,753,1,0,"0",0
274,1,"2015-03-23",3453,965,1,0,"0",0
530,1,"2015-03-23",3588,558,1,0,"0",0
732,1,"2015-03-23",4959,609,1,0,"0",0
909,1,"2015-03-23",9060,952,1,0,"0",0
183,7,"2015-03-22",0,0,0,0,"0",0
192,7,"2015-03-22",0,0,0,0,"0",0
274,7,"2015-03-22",7412,1483,1,0,"0",0
530,7,"2015-03-22",3167,566,1,0,"0",0
732,7,"2015-03-22",1240,175,1,0,"0",0
909,7,"2015-03-22",0,0,0,0,"0",0
183,6,"2015-03-21",3374,412,1,0,"0",0
192,6,"2015-03-21",15199,1043,1,0,"0",0
274,6,"2015-03-21",3639,870,1,0,"0",0
530,6,"2015-03-21",3213,497,1,0,"0",0
732,6,"2015-03-21",4464,448,1,0,"0",0
909,6,"2015-03-21",8521,910,1,0,"0",0
183,5,"2015-03-20",4802,605,1,1,"0",0
192,5,"2015-03-20",13969,934,1,1,"0",0
274,5,"2015-03-20",4174,1142,1,1,"0",0
530,5,"2015-03-20",3756,536,1,1,"0",0
732,5,"2015-03-20",5553,582,1,1,"0",0
909,5,"2015-03-20",11211,1036,1,1,"0",0
183,4,"2015-03-19",4638,623,1,1,"0",0
192,4,"2015-03-19",12487,836,1,1,"0",0
274,4,"2015-03-19",3959,1021,1,1,"0",0
530,4,"2015-03-19",3812,602,1,1,"0",0
732,4,"2015-03-19",5125,554,1,1,"0",0
909,4,"2015-03-19",11383,1054,1,1,"0",0
183,3,"2015-03-18",4994,631,1,1,"0",0
192,3,"2015-03-18",12301,820,1,1,"0",0
274,3,"2015-03-18",3793,952,1,1,"0",0
530,3,"2015-03-18",3825,556,1,1,"0",0
732,3,"2015-03-18",4790,527,1,1,"0",0
909,3,"2015-03-18",10977,1029,1,1,"0",0
183,2,"2015-03-17",5800,681,1,1,"0",0
192,2,"2015-03-17",14933,931,1,1,"0",0
274,2,"2015-03-17",3956,932,1,1,"0",0
530,2,"2015-03-17",3935,614,1,1,"0",0
732,2,"2015-03-17",5399,578,1,1,"0",0
909,2,"2015-03-17",12927,1209,1,1,"0",0
183,1,"2015-03-16",6036,772,1,1,"0",0
192,1,"2015-03-16",16505,1048,1,1,"0",0
274,1,"2015-03-16",4278,1039,1,1,"0",0
530,1,"2015-03-16",4385,609,1,1,"0",0
732,1,"2015-03-16",6169,668,1,1,"0",0
909,1,"2015-03-16",16070,1402,1,1,"0",0
183,7,"2015-03-15",0,0,0,0,"0",0
192,7,"2015-03-15",0,0,0,0,"0",0
274,7,"2015-03-15",7332,1558,1,0,"0",0
530,7,"2015-03-15",2433,399,1,0,"0",0
732,7,"2015-03-15",1003,140,1,0,"0",0
909,7,"2015-03-15",0,0,0,0,"0",0
183,6,"2015-03-14",2926,363,1,0,"0",0
192,6,"2015-03-14",15279,1048,1,0,"0",0
274,6,"2015-03-14",3467,823,1,0,"0",0
530,6,"2015-03-14",3869,586,1,0,"0",0
732,6,"2015-03-14",4277,481,1,0,"0",0
909,6,"2015-03-14",9431,914,1,0,"0",0
183,5,"2015-03-13",4296,565,1,0,"0",0
192,5,"2015-03-13",11014,812,1,0,"0",0
274,5,"2015-03-13",4176,1087,1,0,"0",0
530,5,"2015-03-13",3272,535,1,0,"0",0
732,5,"2015-03-13",4568,548,1,0,"0",0
909,5,"2015-03-13",9053,978,1,0,"0",0
183,4,"2015-03-12",3856,533,1,0,"0",0
192,4,"2015-03-12",10060,727,1,0,"0",0
274,4,"2015-03-12",3515,948,1,0,"0",0
530,4,"2015-03-12",3367,505,1,0,"0",0
732,4,"2015-03-12",4257,522,1,0,"0",0
909,4,"2015-03-12",7919,843,1,0,"0",0
183,3,"2015-03-11",4515,553,1,0,"0",0
192,3,"2015-03-11",9371,712,1,0,"0",0
274,3,"2015-03-11",3263,888,1,0,"0",0
530,3,"2015-03-11",2565,438,1,0,"0",0
732,3,"2015-03-11",3838,475,1,0,"0",0
909,3,"2015-03-11",8424,868,1,0,"0",0
183,2,"2015-03-10",4597,598,1,0,"0",0
192,2,"2015-03-10",9896,716,1,0,"0",0
274,2,"2015-03-10",3511,920,1,0,"0",0
530,2,"2015-03-10",3115,452,1,0,"0",0
732,2,"2015-03-10",4334,481,1,0,"0",0
909,2,"2015-03-10",7813,870,1,0,"0",0
183,1,"2015-03-09",5151,721,1,0,"0",0
192,1,"2015-03-09",10500,795,1,0,"0",0
274,1,"2015-03-09",3354,933,1,0,"0",0
530,1,"2015-03-09",3817,557,1,0,"0",0
732,1,"2015-03-09",4501,586,1,0,"0",0
909,1,"2015-03-09",9177,991,1,0,"0",0
183,7,"2015-03-08",0,0,0,0,"0",0
192,7,"2015-03-08",0,0,0,0,"0",0
274,7,"2015-03-08",7167,1552,1,0,"0",0
530,7,"2015-03-08",3196,610,1,0,"0",0
732,7,"2015-03-08",0,0,0,0,"0",0
909,7,"2015-03-08",0,0,0,0,"0",0
183,6,"2015-03-07",3193,386,1,0,"0",0
192,6,"2015-03-07",16127,1107,1,0,"0",0
274,6,"2015-03-07",3459,850,1,0,"0",0
530,6,"2015-03-07",3633,623,1,0,"0",0
732,6,"2015-03-07",3720,407,1,0,"0",0
909,6,"2015-03-07",9259,991,1,0,"0",0
183,5,"2015-03-06",5095,616,1,1,"0",0
192,5,"2015-03-06",14134,968,1,1,"0",0
274,5,"2015-03-06",4409,1149,1,1,"0",0
530,5,"2015-03-06",3245,478,1,1,"0",0
732,5,"2015-03-06",5183,566,1,1,"0",0
909,5,"2015-03-06",11359,1048,1,1,"0",0
183,4,"2015-03-05",4691,593,1,1,"0",0
192,4,"2015-03-05",12461,779,1,1,"0",0
274,4,"2015-03-05",4014,991,1,1,"0",0
530,4,"2015-03-05",3352,473,1,1,"0",0
732,4,"2015-03-05",5103,517,1,1,"0",0
909,4,"2015-03-05",11342,1038,1,1,"0",0
183,3,"2015-03-04",4317,543,1,1,"0",0
192,3,"2015-03-04",12483,816,1,1,"0",0
274,3,"2015-03-04",3662,939,1,1,"0",0
530,3,"2015-03-04",3128,410,1,1,"0",0
732,3,"2015-03-04",4803,523,1,1,"0",0
909,3,"2015-03-04",11650,1061,1,1,"0",0
183,2,"2015-03-03",6542,721,1,1,"0",0
192,2,"2015-03-03",14171,913,1,1,"0",0
274,2,"2015-03-03",3930,942,1,1,"0",0
530,2,"2015-03-03",3312,444,1,1,"0",0
732,2,"2015-03-03",4958,558,1,1,"0",0
909,2,"2015-03-03",14159,1177,1,1,"0",0
183,1,"2015-03-02",4833,589,1,1,"0",0
192,1,"2015-03-02",15658,962,1,1,"0",0
274,1,"2015-03-02",4321,973,1,1,"0",0
530,1,"2015-03-02",4031,506,1,1,"0",0
732,1,"2015-03-02",6419,647,1,1,"0",0
909,1,"2015-03-02",15537,1320,1,1,"0",0
183,7,"2015-03-01",0,0,0,0,"0",0
192,7,"2015-03-01",0,0,0,0,"0",0
274,7,"2015-03-01",6799,1411,1,0,"0",0
530,7,"2015-03-01",2293,354,1,0,"0",0
732,7,"2015-03-01",0,0,0,0,"0",0
909,7,"2015-03-01",0,0,0,0,"0",0
183,6,"2015-02-28",3104,356,1,0,"0",0
192,6,"2015-02-28",18269,1141,1,0,"0",0
274,6,"2015-02-28",3937,849,1,0,"0",0
530,6,"2015-02-28",3360,489,1,0,"0",0
732,6,"2015-02-28",3856,424,1,0,"0",0
909,6,"2015-02-28",10489,985,1,0,"0",0
183,5,"2015-02-27",4302,516,1,0,"0",0
192,5,"2015-02-27",12758,850,1,0,"0",0
274,5,"2015-02-27",4478,1148,1,0,"0",0
530,5,"2015-02-27",3339,453,1,0,"0",0
732,5,"2015-02-27",4196,462,1,0,"0",0
909,5,"2015-02-27",9961,955,1,0,"0",0
183,4,"2015-02-26",4038,556,1,0,"0",0
192,4,"2015-02-26",8898,671,1,0,"0",0
274,4,"2015-02-26",3546,924,1,0,"0",0
530,4,"2015-02-26",2679,387,1,0,"0",0
732,4,"2015-02-26",3782,469,1,0,"0",0
909,4,"2015-02-26",8016,856,1,0,"0",0
183,3,"2015-02-25",4356,550,1,0,"0",0
192,3,"2015-02-25",8966,699,1,0,"0",0
274,3,"2015-02-25",3129,887,1,0,"0",0
530,3,"2015-02-25",2335,334,1,0,"0",0
732,3,"2015-02-25",3545,427,1,0,"0",0
909,3,"2015-02-25",7494,861,1,0,"0",0
183,2,"2015-02-24",4559,583,1,0,"0",0
192,2,"2015-02-24",9198,681,1,0,"0",0
274,2,"2015-02-24",3223,887,1,0,"0",0
530,2,"2015-02-24",2405,348,1,0,"0",0
732,2,"2015-02-24",3730,443,1,0,"0",0
909,2,"2015-02-24",8850,896,1,0,"0",0
183,1,"2015-02-23",4511,535,1,0,"0",0
192,1,"2015-02-23",9146,683,1,0,"0",0
274,1,"2015-02-23",3342,893,1,0,"0",0
530,1,"2015-02-23",2787,383,1,0,"0",0
732,1,"2015-02-23",3987,478,1,0,"0",0
909,1,"2015-02-23",7452,888,1,0,"0",0
183,7,"2015-02-22",0,0,0,0,"0",0
192,7,"2015-02-22",0,0,0,0,"0",0
274,7,"2015-02-22",6952,1440,1,0,"0",0
530,7,"2015-02-22",0,0,0,0,"0",0
732,7,"2015-02-22",0,0,0,0,"0",0
909,7,"2015-02-22",0,0,0,0,"0",0
183,6,"2015-02-21",2767,342,1,0,"0",0
192,6,"2015-02-21",13940,1038,1,0,"0",0
274,6,"2015-02-21",3270,769,1,0,"0",0
530,6,"2015-02-21",2425,342,1,0,"0",0
732,6,"2015-02-21",3164,338,1,0,"0",0
909,6,"2015-02-21",8807,879,1,0,"0",0
183,5,"2015-02-20",4738,605,1,1,"0",1
192,5,"2015-02-20",13061,939,1,1,"0",1
274,5,"2015-02-20",4068,1058,1,1,"0",0
530,5,"2015-02-20",2251,333,1,1,"0",0
732,5,"2015-02-20",4459,492,1,1,"0",0
909,5,"2015-02-20",10674,1025,1,1,"0",1
183,4,"2015-02-19",4642,617,1,1,"0",1
192,4,"2015-02-19",12113,828,1,1,"0",1
274,4,"2015-02-19",3609,951,1,1,"0",0
530,4,"2015-02-19",3321,450,1,1,"0",0
732,4,"2015-02-19",4586,482,1,1,"0",0
909,4,"2015-02-19",11586,1061,1,1,"0",1
183,3,"2015-02-18",4577,544,1,1,"0",1
192,3,"2015-02-18",11593,804,1,1,"0",1
274,3,"2015-02-18",3765,893,1,1,"0",0
530,3,"2015-02-18",2452,351,1,1,"0",0
732,3,"2015-02-18",4483,498,1,1,"0",0
909,3,"2015-02-18",11744,1035,1,1,"0",1
183,2,"2015-02-17",3661,469,1,1,"0",1
192,2,"2015-02-17",12112,748,1,1,"0",1
274,2,"2015-02-17",3689,894,1,1,"0",0
530,2,"2015-02-17",3098,407,1,1,"0",0
732,2,"2015-02-17",4378,478,1,1,"0",0
909,2,"2015-02-17",10732,953,1,1,"0",1
183,1,"2015-02-16",6066,700,1,1,"0",1
192,1,"2015-02-16",14872,963,1,1,"0",1
274,1,"2015-02-16",4241,932,1,1,"0",0
530,1,"2015-02-16",4045,477,1,1,"0",0
732,1,"2015-02-16",5017,564,1,1,"0",0
909,1,"2015-02-16",15249,1322,1,1,"0",1
183,7,"2015-02-15",0,0,0,0,"0",0
192,7,"2015-02-15",0,0,0,0,"0",0
274,7,"2015-02-15",7418,1525,1,0,"0",0
530,7,"2015-02-15",0,0,0,0,"0",0
732,7,"2015-02-15",0,0,0,0,"0",0
909,7,"2015-02-15",0,0,0,0,"0",0
183,6,"2015-02-14",3235,416,1,0,"0",0
192,6,"2015-02-14",13995,1034,1,0,"0",0
274,6,"2015-02-14",3861,851,1,0,"0",0
530,6,"2015-02-14",3594,470,1,0,"0",0
732,6,"2015-02-14",3489,431,1,0,"0",0
909,6,"2015-02-14",9778,968,1,0,"0",0
183,5,"2015-02-13",4129,541,1,0,"0",0
192,5,"2015-02-13",11033,812,1,0,"0",0
274,5,"2015-02-13",4332,1094,1,0,"0",0
530,5,"2015-02-13",2840,425,1,0,"0",0
732,5,"2015-02-13",4114,488,1,0,"0",0
909,5,"2015-02-13",9520,978,1,0,"0",0
183,4,"2015-02-12",3887,541,1,0,"0",0
192,4,"2015-02-12",9665,686,1,0,"0",0
274,4,"2015-02-12",3433,914,1,0,"0",0
530,4,"2015-02-12",2845,343,1,0,"0",0
732,4,"2015-02-12",3935,459,1,0,"0",0
909,4,"2015-02-12",8471,906,1,0,"0",0
183,3,"2015-02-11",4235,528,1,0,"0",0
192,3,"2015-02-11",8581,624,1,0,"0",0
274,3,"2015-02-11",3365,901,1,0,"0",0
530,3,"2015-02-11",2203,309,1,0,"0",0
732,3,"2015-02-11",3949,467,1,0,"0",0
909,3,"2015-02-11",7962,865,1,0,"0",0
183,2,"2015-02-10",4558,596,1,0,"0",0
192,2,"2015-02-10",9109,718,1,0,"0",0
274,2,"2015-02-10",3375,881,1,0,"0",0
530,2,"2015-02-10",2403,356,1,0,"0",0
732,2,"2015-02-10",3568,447,1,0,"0",0
909,2,"2015-02-10",8587,959,1,0,"0",0
183,1,"2015-02-09",4745,599,1,0,"0",0
192,1,"2015-02-09",9329,682,1,0,"0",0
274,1,"2015-02-09",3685,995,1,0,"0",0
530,1,"2015-02-09",2691,332,1,0,"0",0
732,1,"2015-02-09",4936,562,1,0,"0",0
909,1,"2015-02-09",7926,877,1,0,"0",0
183,7,"2015-02-08",0,0,0,0,"0",0
192,7,"2015-02-08",0,0,0,0,"0",0
274,7,"2015-02-08",7162,1459,1,0,"0",0
530,7,"2015-02-08",0,0,0,0,"0",0
732,7,"2015-02-08",0,0,0,0,"0",0
909,7,"2015-02-08",0,0,0,0,"0",0
183,6,"2015-02-07",3086,357,1,0,"0",0
192,6,"2015-02-07",15847,1109,1,0,"0",0
274,6,"2015-02-07",3648,781,1,0,"0",0
530,6,"2015-02-07",2220,326,1,0,"0",0
732,6,"2015-02-07",3147,377,1,0,"0",0
909,6,"2015-02-07",8851,846,1,0,"0",0
183,5,"2015-02-06",4181,525,1,1,"0",0
192,5,"2015-02-06",13647,911,1,1,"0",0
274,5,"2015-02-06",3953,1059,1,1,"0",0
530,5,"2015-02-06",2834,409,1,1,"0",0
732,5,"2015-02-06",4169,480,1,1,"0",0
909,5,"2015-02-06",11232,1032,1,1,"0",0
183,4,"2015-02-05",3853,466,1,1,"0",0
192,4,"2015-02-05",11868,785,1,1,"0",0
274,4,"2015-02-05",3915,973,1,1,"0",0
530,4,"2015-02-05",2692,346,1,1,"0",0
732,4,"2015-02-05",4584,530,1,1,"0",0
909,4,"2015-02-05",10130,978,1,1,"0",0
183,3,"2015-02-04",5082,550,1,1,"0",0
192,3,"2015-02-04",11937,805,1,1,"0",0
274,3,"2015-02-04",3996,991,1,1,"0",0
